PipeAge,PipeDiameter,PipeLength,PipeBreakage,PipeWallLos,ExpectedPipeAge,Material_CI,Material_Concrete,Material_Ductile Iron,Material_PVC,Material_Polyethene,Material_Steel,PipeRUL
80,1927,703.5942007,152.1549345,4,120,0,0,1,0,0,0,42
118,2528,2832.401013,431.92229,14,82,0,1,0,0,0,0,16
117,949,1126.179266,985.1205357,7,83,0,0,0,0,0,1,5
85,3144,4172.989224,173.3097739,16,115,0,0,0,0,0,0,43
86,759,3497.743105,326.9929422,4,114,0,0,1,0,0,0,29
45,3148,25.69287398,644.31446,30,155,1,0,0,0,0,0,20
13,1162,5783.497689,878.313794,42,187,1,0,0,0,0,0,36
23,415,5100.486409,329.7907726,40,177,1,0,0,0,0,0,18
119,3668,6317.807527,792.166145,8,81,0,0,0,0,0,1,10
67,2753,825.8433629,554.8728517,16,133,0,0,0,0,0,0,44
88,3380,1020.03259,767.7893076,31,112,1,0,0,0,0,0,32
125,3837,2465.83201,684.207239,8,75,0,0,0,0,0,1,29
88,3473,277.5800543,456.9091699,37,112,1,0,0,0,0,0,17
109,178,1267.390472,398.0295467,5,91,0,0,1,0,0,0,3
72,291,1046.031907,888.6337437,41,128,1,0,0,0,0,0,37
13,2840,4960.932957,588.3906202,28,187,1,0,0,0,0,0,18
17,878,895.2609681,41.54013482,21,183,1,0,0,0,0,0,3
33,3510,4935.97636,512.6795319,9,167,0,0,0,1,0,0,32
61,3426,2727.659074,701.7537374,34,139,1,0,0,0,0,0,30
63,1160,5706.2684,627.1186704,18,137,0,0,0,0,0,0,3
152,2272,2988.903438,193.5865717,40,48,1,0,0,0,0,0,25
29,1541,3219.407362,145.3903699,25,171,1,0,0,0,0,0,29
15,2917,3573.211865,1044.209562,33,185,1,0,0,0,0,0,32
10,1985,2926.453623,1020.539453,11,190,0,1,0,0,0,0,34
93,3034,3945.032703,424.4849494,31,107,1,0,0,0,0,0,11
60,3450,1420.524249,149.9026297,19,140,0,0,0,0,0,0,25
69,2914,3067.496632,489.0181116,33,131,1,0,0,0,0,0,6
100,781,915.6170616,250.7484909,14,100,0,1,0,0,0,0,31
12,1306,1241.48819,860.1616858,32,188,1,0,0,0,0,0,10
79,2483,5615.622214,975.7360327,36,121,1,0,0,0,0,0,25
56,2497,5297.195177,744.9129232,5,144,0,0,1,0,0,0,40
13,1636,6002.10444,1057.536617,43,187,1,0,0,0,0,0,20
86,493,3027.261586,162.7421877,30,114,1,0,0,0,0,0,35
108,2566,2356.756611,458.2366442,27,92,1,0,0,0,0,0,22
114,3364,3282.494551,1063.97481,18,86,0,0,0,0,0,0,19
142,1895,3475.884235,1027.237765,5,58,0,0,1,0,0,0,16
81,1629,3834.732457,150.6178061,17,119,0,0,0,0,0,0,30
151,3403,5028.310605,733.9681696,41,49,1,0,0,0,0,0,39
54,3682,3323.684781,230.8100623,7,146,0,0,0,0,0,1,44
77,1108,2336.958001,689.6494332,28,123,1,0,0,0,0,0,9
46,2906,3323.28166,121.8768354,1,154,0,0,0,0,1,0,44
115,1280,4724.899551,945.5516413,29,85,1,0,0,0,0,0,8
69,2997,5400.023837,100.8944128,35,131,1,0,0,0,0,0,35
119,3441,2624.244828,324.8543167,44,81,1,0,0,0,0,0,9
84,3000,4828.889451,242.8079436,26,116,1,0,0,0,0,0,25
13,1410,4755.203856,281.3585467,37,187,1,0,0,0,0,0,28
143,2968,5452.209837,101.817695,21,57,1,0,0,0,0,0,11
147,641,4282.147456,678.1622201,8,53,0,0,0,0,0,1,37
110,1923,969.6261799,797.6512781,38,90,1,0,0,0,0,0,1
81,3239,1535.010983,5.70934613,38,119,1,0,0,0,0,0,10
41,1004,1224.747851,518.4337438,36,159,1,0,0,0,0,0,21
106,1427,6311.71738,463.7025223,25,94,1,0,0,0,0,0,26
138,1781,1263.671119,760.1396604,25,62,1,0,0,0,0,0,7
108,3375,3120.23517,759.0086677,36,92,1,0,0,0,0,0,43
16,2539,5171.279582,525.6731624,32,184,1,0,0,0,0,0,37
37,3874,3828.639997,739.9947269,34,163,1,0,0,0,0,0,16
81,3791,3617.599846,957.9732267,23,119,1,0,0,0,0,0,20
6,438,4399.851262,701.0126778,31,194,1,0,0,0,0,0,19
49,55,3084.320569,496.6550984,43,151,1,0,0,0,0,0,34
123,756,4935.132769,79.17527565,19,77,0,0,0,0,0,0,15
53,2466,2298.941815,174.8396112,20,147,0,0,0,0,0,0,10
104,2118,535.6576729,1009.435034,32,96,1,0,0,0,0,0,13
80,848,4305.63724,392.0360628,6,120,0,0,0,0,0,1,31
99,1709,3744.177425,545.4179464,18,101,0,0,0,0,0,0,7
23,876,5693.136533,918.00602,22,177,1,0,0,0,0,0,32
78,2073,4470.875489,836.3342635,38,122,1,0,0,0,0,0,19
41,2223,10.24977949,766.211997,16,159,0,0,0,0,0,0,2
33,1490,955.8498052,917.5283108,12,167,0,1,0,0,0,0,3
72,1413,1042.213313,514.918521,30,128,1,0,0,0,0,0,11
19,1901,2482.709013,32.35212115,37,181,1,0,0,0,0,0,7
42,2509,6151.278462,1040.750057,38,158,1,0,0,0,0,0,23
1,2061,1663.623233,1086.833372,5,199,0,0,1,0,0,0,31
64,2105,1906.906201,1035.661147,11,136,0,1,0,0,0,0,27
58,2695,823.7325977,895.1308788,9,142,0,0,0,1,0,0,1
131,1712,3959.877605,629.1483322,2,69,0,0,0,0,1,0,4
31,844,3547.455202,211.5113506,22,169,1,0,0,0,0,0,41
81,270,5716.432238,815.0521767,3,119,0,0,0,0,1,0,37
146,585,4380.651041,13.20546046,19,54,0,0,0,0,0,0,10
44,3666,5651.11439,114.6290242,40,156,1,0,0,0,0,0,2
97,3550,1469.28173,191.8290078,16,103,0,0,0,0,0,0,4
133,1086,867.1311905,27.11778515,17,67,0,0,0,0,0,0,13
135,576,3960.698609,1094.890118,3,65,0,0,0,0,1,0,44
62,1859,3109.315335,856.974335,41,138,1,0,0,0,0,0,42
72,1302,5408.283117,566.5908259,21,128,1,0,0,0,0,0,5
117,137,6224.305156,875.7103566,27,83,1,0,0,0,0,0,27
115,2796,1168.027542,7.061044776,43,85,1,0,0,0,0,0,7
139,2425,3209.703296,952.7728096,36,61,1,0,0,0,0,0,18
108,2597,5950.678722,65.83624794,44,92,1,0,0,0,0,0,30
38,1594,3944.07285,835.4352262,27,162,1,0,0,0,0,0,28
78,2486,54.91625173,1018.300246,25,122,1,0,0,0,0,0,42
122,738,5821.274455,566.3188955,4,78,0,0,1,0,0,0,18
122,2745,2683.93596,208.7968319,18,78,0,0,0,0,0,0,2
55,2849,5196.825227,588.5448713,40,145,1,0,0,0,0,0,1
34,3783,1112.262989,409.0085872,44,166,1,0,0,0,0,0,14
62,1487,2972.035808,245.5155705,42,138,1,0,0,0,0,0,26
20,2332,2507.079073,172.496159,18,180,0,0,0,0,0,0,18
149,1568,420.9156112,853.9814234,16,51,0,0,0,0,0,0,18
85,3568,4469.075738,499.7102631,13,115,0,1,0,0,0,0,21
35,3132,59.4313663,397.4252694,5,165,0,0,1,0,0,0,36
119,762,1007.039899,523.5346454,12,81,0,1,0,0,0,0,42
120,1284,233.7748031,864.4454317,30,80,1,0,0,0,0,0,3
37,1432,4002.785811,228.9916033,18,163,0,0,0,0,0,0,29
5,386,6113.977902,166.4770826,7,195,0,0,0,0,0,1,17
49,404,3897.55317,381.7003473,15,151,0,1,0,0,0,0,18
116,3515,6034.26364,1093.682006,29,84,1,0,0,0,0,0,29
75,2183,3132.763431,511.0146921,39,125,1,0,0,0,0,0,35
14,1998,853.9884297,32.44497974,14,186,0,1,0,0,0,0,30
115,21,4475.358098,452.7370048,28,85,1,0,0,0,0,0,30
130,3728,3157.995291,353.19401,2,70,0,0,0,0,1,0,4
145,2404,3712.54097,97.6971746,41,55,1,0,0,0,0,0,40
106,2146,2647.189071,34.04742177,26,94,1,0,0,0,0,0,14
71,3694,4516.718912,906.3244807,41,129,1,0,0,0,0,0,36
73,2171,380.9444209,1047.469143,29,127,1,0,0,0,0,0,28
108,3630,4202.061474,340.8409623,21,92,1,0,0,0,0,0,32
80,3423,4563.012582,266.9276199,24,120,1,0,0,0,0,0,43
63,3409,1106.564675,49.08732097,1,137,0,0,0,0,1,0,39
152,2366,4104.575088,739.1662721,1,48,0,0,0,0,1,0,35
17,1420,3086.589134,514.061088,4,183,0,0,1,0,0,0,31
4,3688,3750.551262,166.9462999,6,196,0,0,0,0,0,1,36
152,516,1299.210315,256.7665843,15,48,0,1,0,0,0,0,28
114,1331,4844.703611,618.6165648,26,86,1,0,0,0,0,0,15
47,3062,1677.021732,959.1567113,35,153,1,0,0,0,0,0,30
10,823,3913.27239,617.8112725,38,190,1,0,0,0,0,0,40
71,1819,2908.309149,756.8484982,5,129,0,0,1,0,0,0,32
83,738,4988.118148,870.0212219,32,117,1,0,0,0,0,0,20
84,1933,5406.371817,919.1385334,35,116,1,0,0,0,0,0,29
96,1844,5751.349162,1018.07239,3,104,0,0,0,0,1,0,27
116,3071,4660.285783,804.0656708,40,84,1,0,0,0,0,0,1
150,2889,3437.104659,160.8953602,38,50,1,0,0,0,0,0,36
57,1226,871.508101,802.2614177,32,143,1,0,0,0,0,0,38
38,225,3948.461715,428.6342879,22,162,1,0,0,0,0,0,16
48,1027,4556.790179,182.8827517,33,152,1,0,0,0,0,0,18
51,139,4221.539436,884.9000022,25,149,1,0,0,0,0,0,33
140,3371,2228.065955,721.620381,31,60,1,0,0,0,0,0,38
3,326,5075.146504,579.5207798,24,197,1,0,0,0,0,0,17
54,40,4298.731131,199.6667653,9,146,0,0,0,1,0,0,16
47,2962,30.92523832,906.9999746,28,153,1,0,0,0,0,0,14
118,1879,206.4977206,875.0063804,8,82,0,0,0,0,0,1,7
136,1398,6141.365194,879.0720674,17,64,0,0,0,0,0,0,2
52,3282,4996.278917,329.9528125,31,148,1,0,0,0,0,0,12
69,3070,1878.665536,612.1406623,6,131,0,0,0,0,0,1,1
31,1810,5982.561587,922.4344129,21,169,1,0,0,0,0,0,3
118,2647,49.18331081,562.7675455,14,82,0,1,0,0,0,0,29
104,1041,5896.941639,223.6428995,30,96,1,0,0,0,0,0,42
34,1087,3296.442979,584.215148,27,166,1,0,0,0,0,0,27
123,1348,1176.677295,1032.60272,37,77,1,0,0,0,0,0,42
118,2998,2288.196821,937.7368929,36,82,1,0,0,0,0,0,1
27,2769,115.3266663,176.9343301,37,173,1,0,0,0,0,0,39
44,1331,3453.326039,909.4413134,22,156,1,0,0,0,0,0,10
91,1041,4271.328313,756.6177189,6,109,0,0,0,0,0,1,1
57,1480,2177.748533,429.2390008,22,143,1,0,0,0,0,0,16
49,2800,1165.760229,262.2811368,40,151,1,0,0,0,0,0,20
91,2893,722.3914582,435.9476216,2,109,0,0,0,0,1,0,2
56,2750,4435.882739,103.6168529,7,144,0,0,0,0,0,1,22
120,1797,5517.543062,1001.048199,34,80,1,0,0,0,0,0,44
73,1651,6182.816147,421.3845959,1,127,0,0,0,0,1,0,17
107,2499,5375.048854,987.3184331,30,93,1,0,0,0,0,0,13
131,1017,3152.06492,803.7289408,23,69,1,0,0,0,0,0,5
88,1742,4728.577015,716.9932325,6,112,0,0,0,0,0,1,17
62,2969,4769.803661,727.3263064,8,138,0,0,0,0,0,1,8
102,556,2287.552675,434.4027379,28,98,1,0,0,0,0,0,35
80,210,681.11721,486.3128776,39,120,1,0,0,0,0,0,42
91,2279,857.9288531,457.8413663,27,109,1,0,0,0,0,0,5
45,1609,5230.744736,171.3345829,42,155,1,0,0,0,0,0,27
67,2173,1749.230313,289.7442142,39,133,1,0,0,0,0,0,21
30,1319,579.1691138,920.4383412,17,170,0,0,0,0,0,0,42
138,1734,3368.024174,1086.861807,41,62,1,0,0,0,0,0,14
46,273,2233.693646,558.4608456,28,154,1,0,0,0,0,0,15
90,3371,281.8948311,855.1416983,32,110,1,0,0,0,0,0,40
35,3694,4756.520866,609.9447129,44,165,1,0,0,0,0,0,33
4,214,4551.579867,933.4346245,26,196,1,0,0,0,0,0,20
128,1718,3836.87444,556.5754698,37,72,1,0,0,0,0,0,4
11,561,1301.059206,759.1669107,19,189,0,0,0,0,0,0,7
138,1711,5167.685079,830.7277457,41,62,1,0,0,0,0,0,23
69,1088,2249.808514,647.4117032,40,131,1,0,0,0,0,0,35
76,3169,5917.082051,781.2366306,11,124,0,1,0,0,0,0,29
132,1965,357.3394653,1018.249551,3,68,0,0,0,0,1,0,22
83,3674,3216.118707,351.2126958,9,117,0,0,0,1,0,0,41
126,335,5544.45392,751.236173,32,74,1,0,0,0,0,0,35
15,2372,120.3463707,41.76329361,44,185,1,0,0,0,0,0,18
137,1661,105.3509072,693.2369682,34,63,1,0,0,0,0,0,17
13,3508,104.2214599,278.421683,10,187,0,0,0,1,0,0,18
141,3584,4563.840991,158.1741999,25,59,1,0,0,0,0,0,18
69,3818,1125.326867,998.2478256,21,131,1,0,0,0,0,0,43
37,1395,5257.143544,18.85952743,8,163,0,0,0,0,0,1,14
111,992,6442.242741,270.9641182,17,89,0,0,0,0,0,0,7
51,1013,2474.370094,438.5149211,32,149,1,0,0,0,0,0,7
90,3607,5233.413146,221.0034753,14,110,0,1,0,0,0,0,27
26,837,4825.690554,524.516698,7,174,0,0,0,0,0,1,39
132,2844,3371.319002,684.3830948,43,68,1,0,0,0,0,0,8
16,965,2642.367501,917.0465844,28,184,1,0,0,0,0,0,1
101,2192,5403.264674,391.3397649,7,99,0,0,0,0,0,1,2
136,3655,1146.148908,706.2057725,26,64,1,0,0,0,0,0,4
92,1997,2962.724801,316.9306061,26,108,1,0,0,0,0,0,10
68,1178,427.1886119,558.4306687,24,132,1,0,0,0,0,0,43
98,1483,1267.357069,234.2585693,12,102,0,1,0,0,0,0,40
38,384,5645.937714,77.9889912,19,162,0,0,0,0,0,0,17
5,1101,3883.803163,356.2244152,33,195,1,0,0,0,0,0,20
17,1850,1896.023356,436.5366689,32,183,1,0,0,0,0,0,9
119,1882,464.8549006,754.2300997,17,81,0,0,0,0,0,0,29
17,771,1663.366781,507.2707246,11,183,0,1,0,0,0,0,40
6,2192,4210.552771,572.1419664,23,194,1,0,0,0,0,0,26
18,3842,6122.685005,499.4634491,40,182,1,0,0,0,0,0,41
54,1036,6515.512408,513.6858795,15,146,0,1,0,0,0,0,27
95,3879,6312.0492,564.9318774,33,105,1,0,0,0,0,0,35
12,1115,1422.148156,947.1870546,9,188,0,0,0,1,0,0,2
10,2454,748.1472844,809.8587903,17,190,0,0,0,0,0,0,2
97,2526,5151.181406,11.42103139,6,103,0,0,0,0,0,1,22
75,489,6370.044653,352.7514848,24,125,1,0,0,0,0,0,43
19,2597,5447.454343,925.9261944,5,181,0,0,1,0,0,0,22
72,3897,2353.041514,595.2174858,37,128,1,0,0,0,0,0,4
6,3724,4522.246589,152.108677,4,194,0,0,1,0,0,0,11
1,1837,4776.77205,556.529644,43,199,1,0,0,0,0,0,23
26,2417,681.5462346,120.9959586,8,174,0,0,0,0,0,1,11
146,3508,1177.424385,330.3903726,35,54,1,0,0,0,0,0,1
105,3781,2719.377928,191.8307072,24,95,1,0,0,0,0,0,18
118,2190,3833.433918,420.1166231,33,82,1,0,0,0,0,0,40
72,2108,5039.795995,60.87614696,30,128,1,0,0,0,0,0,35
39,1272,3112.937916,791.5327819,17,161,0,0,0,0,0,0,2
146,3502,5898.165686,55.87106499,40,54,1,0,0,0,0,0,17
141,442,6002.838539,453.1982505,24,59,1,0,0,0,0,0,4
110,2171,1287.003676,155.9414555,26,90,1,0,0,0,0,0,31
120,296,25.53757413,500.459159,37,80,1,0,0,0,0,0,7
27,2390,5292.990422,418.9333363,14,173,0,1,0,0,0,0,20
96,1759,4055.002487,932.2960541,4,104,0,0,1,0,0,0,22
61,3846,1535.257268,72.66233586,5,139,0,0,1,0,0,0,9
79,303,5175.611159,705.6221999,14,121,0,1,0,0,0,0,8
80,2283,3249.79087,70.13959358,35,120,1,0,0,0,0,0,19
152,402,1077.908225,773.4057976,40,48,1,0,0,0,0,0,32
63,3752,3795.48692,18.17643718,10,137,0,0,0,1,0,0,17
98,939,2388.729701,935.9375272,5,102,0,0,1,0,0,0,19
129,1038,4562.007054,1040.890037,33,71,1,0,0,0,0,0,10
123,2888,4813.013355,256.0583368,18,77,0,0,0,0,0,0,12
38,1450,6548.081246,311.5074686,31,162,1,0,0,0,0,0,12
131,2010,4611.76903,1082.17309,4,69,0,0,1,0,0,0,17
139,344,4601.477699,958.5335457,6,61,0,0,0,0,0,1,13
65,3026,2638.112447,398.3324834,10,135,0,0,0,1,0,0,9
96,67,2513.346034,641.1352612,15,104,0,1,0,0,0,0,24
146,3629,3310.218819,76.78240811,25,54,1,0,0,0,0,0,1
2,2413,3000.089271,100.8458599,11,198,0,1,0,0,0,0,24
129,1993,4306.976976,1035.679703,23,71,1,0,0,0,0,0,30
56,3575,5493.619848,865.6805058,14,144,0,1,0,0,0,0,20
122,2820,5443.751296,149.7606468,30,78,1,0,0,0,0,0,42
19,469,24.74521628,893.6698696,41,181,1,0,0,0,0,0,12
80,2600,2239.334227,230.0109943,9,120,0,0,0,1,0,0,42
77,2698,6340.613563,890.1331046,25,123,1,0,0,0,0,0,4
70,1777,5829.69973,818.3375611,28,130,1,0,0,0,0,0,34
102,3606,4397.906194,386.6613718,37,98,1,0,0,0,0,0,2
151,1725,824.1788601,467.7379473,12,49,0,1,0,0,0,0,6
11,1590,2290.414643,651.21937,10,189,0,0,0,1,0,0,25
22,2997,141.4778247,507.3383636,41,178,1,0,0,0,0,0,24
88,70,1228.716713,888.0668721,17,112,0,0,0,0,0,0,25
111,1045,2168.237573,744.416796,9,89,0,0,0,1,0,0,32
47,3270,5603.87702,654.0832643,19,153,0,0,0,0,0,0,32
80,3869,5473.61728,150.7910989,41,120,1,0,0,0,0,0,18
65,3286,2608.803722,990.8209726,18,135,0,0,0,0,0,0,24
6,847,1729.340485,554.2696125,35,194,1,0,0,0,0,0,5
7,2575,5488.559525,144.4240993,1,193,0,0,0,0,1,0,13
150,1030,2838.208655,672.4543465,42,50,1,0,0,0,0,0,5
119,573,2531.139779,1081.027869,37,81,1,0,0,0,0,0,29
102,1687,19.99032348,514.1780869,26,98,1,0,0,0,0,0,12
34,985,909.6417927,993.8201245,37,166,1,0,0,0,0,0,4
104,2931,2434.118221,258.7864704,29,96,1,0,0,0,0,0,14
136,507,4599.174561,703.0654357,27,64,1,0,0,0,0,0,37
19,2231,6320.49956,1014.131981,30,181,1,0,0,0,0,0,2
85,880,551.0013017,434.1284109,41,115,1,0,0,0,0,0,14
74,2148,1886.105311,639.5008346,40,126,1,0,0,0,0,0,39
70,1225,6288.416735,642.1417074,30,130,1,0,0,0,0,0,13
111,1217,4622.701611,845.599907,17,89,0,0,0,0,0,0,5
8,2863,1133.942228,94.62923559,21,192,1,0,0,0,0,0,44
151,1279,6012.637057,131.6341378,42,49,1,0,0,0,0,0,37
30,2630,2704.131407,1075.764899,28,170,1,0,0,0,0,0,10
13,665,1946.841114,638.9972719,9,187,0,0,0,1,0,0,39
128,3507,3525.524427,650.3913046,41,72,1,0,0,0,0,0,40
65,3380,513.5103762,71.94677752,36,135,1,0,0,0,0,0,36
2,2739,1523.641265,946.0998146,23,198,1,0,0,0,0,0,32
145,3406,6123.039206,791.4247484,33,55,1,0,0,0,0,0,8
38,1110,3440.161865,1083.334736,12,162,0,1,0,0,0,0,5
105,3106,6259.143827,852.671568,19,95,0,0,0,0,0,0,4
55,2541,2192.149559,429.4367221,41,145,1,0,0,0,0,0,14
120,1339,1960.66316,68.35220698,39,80,1,0,0,0,0,0,39
1,2161,4701.559559,136.2793974,30,199,1,0,0,0,0,0,22
129,715,212.5788232,505.9105846,2,71,0,0,0,0,1,0,6
25,2356,4281.556765,360.5178692,9,175,0,0,0,1,0,0,27
137,418,327.6989322,196.097057,37,63,1,0,0,0,0,0,4
14,956,160.9602124,980.8253615,4,186,0,0,1,0,0,0,5
126,2571,4838.912584,42.30693533,5,74,0,0,1,0,0,0,24
48,249,2539.024402,715.6761749,44,152,1,0,0,0,0,0,21
98,794,4169.857633,755.1567443,22,102,1,0,0,0,0,0,35
130,938,563.5866192,609.4952789,1,70,0,0,0,0,1,0,34
150,1817,1315.30953,1058.684667,17,50,0,0,0,0,0,0,32
35,2003,5598.91044,637.6608429,15,165,0,1,0,0,0,0,19
8,2044,4329.720914,368.5634632,15,192,0,1,0,0,0,0,10
8,3037,532.4889161,625.3429819,13,192,0,1,0,0,0,0,10
132,2696,3520.824067,1077.088232,2,68,0,0,0,0,1,0,24
96,2286,4939.164574,491.987781,8,104,0,0,0,0,0,1,25
36,2410,1957.331043,1089.208972,29,164,1,0,0,0,0,0,14
25,2706,6381.450679,326.4305023,32,175,1,0,0,0,0,0,44
3,1795,4304.254975,352.0959725,35,197,1,0,0,0,0,0,15
56,1304,5683.405459,131.0661323,20,144,0,0,0,0,0,0,13
16,3408,3105.63643,93.77557735,14,184,0,1,0,0,0,0,28
128,1869,6440.79083,500.8624403,31,72,1,0,0,0,0,0,43
102,1709,2347.342602,3.978131358,39,98,1,0,0,0,0,0,1
12,415,5691.752665,896.7093572,27,188,1,0,0,0,0,0,5
61,570,1838.695123,271.6741573,11,139,0,1,0,0,0,0,32
66,1971,1053.594582,462.5550136,6,134,0,0,0,0,0,1,18
85,306,2628.055437,265.652736,34,115,1,0,0,0,0,0,36
105,481,5910.040734,1056.905822,43,95,1,0,0,0,0,0,32
11,693,915.3370055,164.1474534,13,189,0,1,0,0,0,0,38
20,3168,3644.700224,218.2868788,37,180,1,0,0,0,0,0,13
82,3385,687.6834704,576.5155721,3,118,0,0,0,0,1,0,23
122,2547,2952.606678,686.3688922,24,78,1,0,0,0,0,0,4
119,1169,586.8195539,467.8707348,30,81,1,0,0,0,0,0,13
69,2206,3792.435218,865.6391319,40,131,1,0,0,0,0,0,43
61,3302,5767.005629,227.2797383,24,139,1,0,0,0,0,0,11
66,1455,4899.27857,846.1229138,35,134,1,0,0,0,0,0,23
123,1950,2737.878749,644.3825524,22,77,1,0,0,0,0,0,42
147,3378,5987.426295,811.4021709,37,53,1,0,0,0,0,0,11
135,2660,1846.559138,1053.859347,37,65,1,0,0,0,0,0,32
71,1722,6111.117979,106.7304174,35,129,1,0,0,0,0,0,39
136,1931,3984.214894,1051.051707,38,64,1,0,0,0,0,0,11
109,2113,3231.303113,894.15459,37,91,1,0,0,0,0,0,22
108,3454,2452.523935,8.020866436,34,92,1,0,0,0,0,0,22
124,555,6223.660656,923.8968595,7,76,0,0,0,0,0,1,23
148,3258,4901.64917,169.1664973,33,52,1,0,0,0,0,0,41
32,441,3037.478389,669.0238865,41,168,1,0,0,0,0,0,13
14,3146,4882.352611,10.62292897,17,186,0,0,0,0,0,0,6
115,2886,4574.690448,790.1091878,18,85,0,0,0,0,0,0,7
138,1576,3641.043998,647.4821685,19,62,0,0,0,0,0,0,2
6,133,6251.910694,53.53588596,10,194,0,0,0,1,0,0,1
90,41,978.7054673,149.4540902,40,110,1,0,0,0,0,0,32
108,3248,3687.964814,523.0245175,23,92,1,0,0,0,0,0,11
3,2462,6057.566223,96.13675998,31,197,1,0,0,0,0,0,25
104,1426,1947.928811,431.1578877,7,96,0,0,0,0,0,1,28
1,1572,5808.163792,677.7446071,16,199,0,0,0,0,0,0,30
52,1182,2507.785832,742.658483,36,148,1,0,0,0,0,0,20
72,2033,1533.250171,1097.025173,32,128,1,0,0,0,0,0,43
31,1336,4985.840637,202.772662,7,169,0,0,0,0,0,1,5
31,3670,6177.08701,937.6219584,7,169,0,0,0,0,0,1,24
16,3793,5084.166647,380.6018042,31,184,1,0,0,0,0,0,21
29,1955,21.4637456,953.8199482,26,171,1,0,0,0,0,0,8
7,2128,1454.745453,930.8062571,33,193,1,0,0,0,0,0,8
145,3322,4189.114494,696.1070436,19,55,0,0,0,0,0,0,38
57,1754,4916.302306,936.9044094,12,143,0,1,0,0,0,0,29
86,351,3227.107847,132.6844769,30,114,1,0,0,0,0,0,34
101,2843,5019.951433,652.9302027,26,99,1,0,0,0,0,0,22
55,1331,3630.502767,1022.608557,2,145,0,0,0,0,1,0,27
42,2293,1540.488517,592.7595626,10,158,0,0,0,1,0,0,36
136,1243,3779.075141,501.0891801,19,64,0,0,0,0,0,0,27
80,1567,5353.103622,676.6340591,34,120,1,0,0,0,0,0,13
16,2974,3400.412777,957.3408199,24,184,1,0,0,0,0,0,8
64,2913,4363.099783,513.9439968,24,136,1,0,0,0,0,0,41
85,642,489.2835268,1074.873708,39,115,1,0,0,0,0,0,11
73,3362,2362.941649,629.7857992,39,127,1,0,0,0,0,0,4
36,481,5825.804282,319.6390603,18,164,0,0,0,0,0,0,11
104,3751,1267.015917,114.8192678,9,96,0,0,0,1,0,0,6
130,1073,541.117015,855.2678692,11,70,0,1,0,0,0,0,29
73,547,5113.199227,750.3219524,43,127,1,0,0,0,0,0,24
94,199,4397.435453,584.3116624,24,106,1,0,0,0,0,0,16
64,2020,2321.017583,143.2119644,17,136,0,0,0,0,0,0,35
112,1888,4900.434843,247.5343794,22,88,1,0,0,0,0,0,19
42,1278,2213.503771,1006.821682,9,158,0,0,0,1,0,0,10
152,303,409.0787762,1005.424545,18,48,0,0,0,0,0,0,14
123,3545,5763.618765,915.3793625,37,77,1,0,0,0,0,0,34
85,2228,445.967925,674.1760624,41,115,1,0,0,0,0,0,27
125,1773,65.45813902,1021.396449,17,75,0,0,0,0,0,0,10
135,2559,4726.59515,602.1082183,29,65,1,0,0,0,0,0,41
99,2810,4973.500076,248.7293132,34,101,1,0,0,0,0,0,6
30,1088,1379.150349,127.0345961,26,170,1,0,0,0,0,0,42
84,3347,3225.536723,435.3059432,2,116,0,0,0,0,1,0,34
46,3392,1103.506071,855.3502923,8,154,0,0,0,0,0,1,24
101,557,669.1464623,46.42876642,16,99,0,0,0,0,0,0,21
73,993,1292.473438,357.6556675,41,127,1,0,0,0,0,0,22
109,3871,5236.322037,786.4053583,7,91,0,0,0,0,0,1,31
52,2635,2708.075323,755.8238709,15,148,0,1,0,0,0,0,43
49,1646,338.8619935,687.8374263,43,151,1,0,0,0,0,0,25
56,2442,5546.303287,369.0571766,1,144,0,0,0,0,1,0,40
68,347,2684.528048,353.152278,41,132,1,0,0,0,0,0,5
39,707,3614.232159,932.9074025,13,161,0,1,0,0,0,0,40
124,2640,5447.328101,306.2578809,1,76,0,0,0,0,1,0,4
51,601,822.6375425,515.8247099,31,149,1,0,0,0,0,0,42
12,1321,3304.370072,541.6622723,5,188,0,0,1,0,0,0,9
85,1988,582.9836894,734.8450001,24,115,1,0,0,0,0,0,6
148,2073,649.1971882,45.73038049,37,52,1,0,0,0,0,0,20
14,1051,4184.756343,1005.487871,18,186,0,0,0,0,0,0,10
97,2666,2760.45113,604.9473796,37,103,1,0,0,0,0,0,33
25,3671,6045.032974,767.1589711,24,175,1,0,0,0,0,0,25
15,3356,6167.860311,178.2294527,26,185,1,0,0,0,0,0,7
4,3828,3657.743853,888.253711,17,196,0,0,0,0,0,0,23
151,1174,2806.436986,374.2528468,13,49,0,1,0,0,0,0,2
78,2365,6525.888946,926.7975875,22,122,1,0,0,0,0,0,35
100,303,5984.931118,642.0051561,31,100,1,0,0,0,0,0,6
53,3329,3084.055918,614.2284181,31,147,1,0,0,0,0,0,40
124,3430,5296.747635,648.3969058,7,76,0,0,0,0,0,1,5
21,876,1678.649806,307.0817029,3,179,0,0,0,0,1,0,40
23,202,386.6256261,937.1582198,28,177,1,0,0,0,0,0,17
135,737,1539.126235,865.4546924,41,65,1,0,0,0,0,0,26
99,1749,2227.833387,367.9922002,34,101,1,0,0,0,0,0,2
1,364,6249.727552,947.5446523,12,199,0,1,0,0,0,0,33
151,2313,536.9889452,170.4758348,32,49,1,0,0,0,0,0,43
